99,12203697634084370924313181867561846986788802312751221206878414897787171243959910400
102,113586978560281224540869244303584557162447994427944896498083088588691794704334848000
104,17846778864922756110674324009643632332381166058549787298306650703745694398676992000
105,3766996150908067683072759554933977276735721327195057803518186164121409907595301724160
110,574850559498520031472242367721274935776799994951763885569379808143578325545221324800
112,11069511210431454131518634165128730397654297688999486345395369688723709551397830656000
114,219111957739401024491892239874183251953184872285444846140292327460884882886098944000
115,2621740813266711157915692727859624459197293154754402369715359258470702425047040000
117,1915397197302659243381613169110517507370307160466073279881623270051698205537075200
119,22446624036169006252416811848857463214105656256139714038078289867098572718080000
120,13766796806512241954258508002588621731878691928509607607040876554422252854517974224076800
126,396581447463197599687853055687697221611992862796847789875650151942987030930840476160000
130,6176124597349144789297673093584002678813306666305665551449924059411425997691289600
132,160374204834712839180346024743998542080720811231508551211969970711265863071150427340800
133,5114751345773947495159527666622649783015893944137505208574630443729551360000
136,37165955158057156417567918661981247475622298753793208340411203969473612779356160000
138,1652915125785818306626347651398522885852860529789688055240482646283964639467274240000
140,28696624298604548211287267598416584854361433634703508499067864731076212414946706718720
143,7824146678938451896780149882586104392992250150833034037451953760693125120000
144,3490501535502901110015177892628397581622434790580286866810150058776952867784835360358400
152,358113372199676117162326221480741353537603939022820455090943605023412323730063360000
153,1462189282602408378671952098334665722623429599264924470346224899120349200777216000
154,5014639736843782159952658062862485296159238849773273166524649280701631644779708416000
156,8610214578338954687231630631925283825115197408672029598228000443415005020135043891200
161,3025143085710761098990144594686927458656860829980987206229605191016670402969600000
165,53661569374844193407492564363994097999525465300339076945378551836041606347235328000
168,4617187689095362971216008772984676041921191002933749177970071521499874010044743391641600
170,11276863798082513629408445514915009075054872813068992893053608880766831020474368000
171,12895687665549213240466049680615276019991724967442890262918553085778027155030016000
176,8790606816443947343650794124206472258333448161593322534533658361687129243737128960000
180,18525187353446018039350601750061041986118905776614180884612359603547311748517732246618112
182,2031577029629895683769479556577408947649881057110478653281769760715142815481856000
184,856275751503624832794080675235130674158937175742432262183719630837368514779545600000
187,1600896715317091772439232517000358143195692901126698202625571867852800000
190,17506424192878952575488637931789542610445767529483010120545899476130432706674688000
195,2335118868841936512889434597844267823314933619496125471830980305347275469632307200
198,177979267758112569063204633231987049967466753375661488956344584906542796265395811123200
204,31948312650813395248868115149108521446843278632371250848650516877902056085671378944000
207,1140256247783421505530511105296957573250601555219894814554236522985951561577922560000
208,312677484639376223527355424954893014089624110865945931312606881255498858847272960000
209,73418969379460847172420413584706535683190115758268932864748056005836800000
210,943756175030573325115569814284440478549797512466502741852550251918003783367019090042880
220,18275108736919384534049057174304096922321234719899620237791399469178041846453606809600
221,188127368558030127621216582829649541434499189964800000
228,38018259095832586682972893310497569840863266804682414466891732632154264560946118656000
230,90548675032156906132014685296092593131453084335072065821598228663477503661178880000
231,3013370004906434167774909872718685568926898158922054403077782917813643656294760448000
234,11277138771490759649873175349928560860818087419590110449517354161806118853790754406400
238,18626024883972942798748826376109165078703173838175638727573283448146913470709760000
240,13996684601631182918867334194862027110554086841623187522738987942835065904481234321408000
247,265626505609337353339912330608566653104802862255308800000
252,5156636307986077274884584324227170527625844083401806482329057934832162730110816039731200
253,1006062552296524610410851001022170166654818739934580063866618535527579648000000
255,13683040035921584131532784726002425215428450164796743836710630829260185061031936000
260,1418375702361290172371883237727088459329605289869780790462497753431799926163819724800
264,1560540423424819645440327735878552844324883048484951964732266076762951107184691249152000
266,12309392535543485158827084061660906699635505390318304566402596189325437991649280000
272,473058802436275562156167299861539261943230009946383177385685244435547180918374400000
273,86548366255406702846040350799333981854431137766621952156382302750165540861509632000
276,42260805007158572238874864401596316272160124754872352818275705131091987333182914560000
280,129987336348404130464583588756373116125198359683253339669721672028331299180459432345600
285,59197241614176369447538919100914472609900925002045887628375682337675406518255616000
286,4731025256293539030310037959847998522202682821701759898628069575663266313011200000
299,2610258640733964566906351942251847026965291355569389568000000
304,1903850420956090241657527853626190202346363304236996323222774895282556515437772800000
306,16411089335220763153145175324316628379154773876517398443982021850229092586829643776000
308,5771004463070475947235228162429996340742066951166151349835728261388854798755823616000
312,335257418822118192446260360723088978212868882940178897046539394380787079939744595968000
315,21933275439991469509884691611024019640178667953913083665856176817109841609337053675520
322,644612301434859586225041960047349644092993371424711322870961272103318009466060800000
323,1651561978724462469031902695565659880363321831293190144000000
330,212619356909910963234672265410494482460932950370212149238413758907898462198670889779200
336,5720153608119997249418500787610583017921960408749663657099830385085831409889244610560000
340,2420799014667471635672018854697981887447734658547781672219332702016760617180856320000
342,24113909110401273330231780940847875537797362960114550094524205744888794338864136192000
345,419835868364486468972257065465107950603335946563930261458564998499564405926133760000
357,331592530041942711073725659816207412037614610734164975532379069691496165503139840000
360,50817972418798444291318906207980979256699143052214633398458166261514862363478560918732800
364,57882507066650113521505643822587066965251942782479026568087691664541726806114304000
368,2698566519190421081041400113660242204059482989103334134336671353722843586101248000000
374,1132632610680934506831133617985664196985693476926454814143613567150603842355200000
380,4201662209554305992654505979126604303817157500424568373968322287808138712128159744000
385,9151655501353120672573875338704752859553532275746544642295183859468050880266240000
390,25563277563705030531146453068458484348953508618522622054880689043854449613445935923200
391,15813197751418572287487340266425357015453914990605332643840000000
396,2149854770725266236472134578568946225888727353298624143226302187879098498024898717286400
399,217416555833407978967210801106475719753684919798520553349335653032219731831029760000
408,459604930682415369505037695231443547191625521250647802006210079829833673412517560320000
414,73811385957121215160620619344251059796608382368205255960167323105029560094498488320000
418,6379065486954900455150243666537756299953403517697789501524128252204679587430400000
420,23419819780704488314174412012804542030680840829105978366382249878222674244153252364943360
429,3122734830676680235470536996104763959919433727598598860604742325148745208954880000
437,600076800852563148542040693184043699529780104257665541079040000000
440,101077316185763201279435049792494981032403344378073500001336630625098847552389775360000
442,15849297845383951325803441385626119204832591892583712031558941330636800000
455,221190685733815816497080650498438556956544766642164733311763269254825082093568000
456,512856127926955485353617951929862893309087693851459853181532851758145618510180515840000
460,8289265366182058025948131680648062184971053630280523726433793219231285952475299840000
462,345045149890154402875494992219137328290821517156893856373240722441878848666991132672000
468,375586763683608201505565904288235154220792000993348724619254962818954887290399857049600
476,437822451453025880202946312449936540575045868174840243385611296283255252524728320000
483,2782425397587438246889866363208011105036973500462785626278338019545829175040409600000
494,275046082477836569498767239890768618386946553832908479635819269508300800000
495,2108135122208667724048940960763698061529090209096169337522417227485888828756040089600
504,18065550550028859208501823459289691429128056580744278505822325709837925247734496886784000
506,73027104015776468606053546209194057553408757379439808344873542113042611830784000000
510,39772581114256296186729962351372688119185545457120689828337242115712652205295665152000
520,19813719480203031874392324868760327562618283771002921664040803166419070305601323008000
528,1752982190284563441902056570459850860514773166028576652391726026316252436173842022400000
532,287985107591716567001886433345843368999836860561391527809847028262872240640491520000
546,21255127868910247079864217480846341595808508777028098999948105514637174521888374784000
552,495470134004791126141519119970315695590012595594192427980476071059943525972338278400000
560,253462481210848374388344503082136459258186184524240179663704153805000450448602169344000
561,882834799450958013363720553446893162669325512050425486075845041488460460851200000
570,44626590529256006736101842729767723542774970644132446824701506912361227117113901056000
572,704390444937637291533508064446310442741398652617894794263448725907816739965501440000
585,607954089104786682477461857721203710753433038155879914056785421960172301794462924800
595,49882310199654001452067585428154438272926515569727317836240329096116901427281920000
598,4022468743595429953039494863324114755808078428026735369068616087502848000000
612,585153002119429913605625537965616212839381685137699906928598951431261542169121390592000
616,46129215617221433118158534405500379580830163092302265591084093144345700694858137600000
624,423079671436788920737673968569117536392899061722697482869324126478077393266613944320000
627,5508825643872528202850815164396297783981952185193409628899555393037745206067200000
630,6337666326792398331209910326415094471356272012544350251645952297997787135694159523840000
644,3005033649544880893316110594538076331767156011865709554625286255104618308776755200000
646,13270995370978334554710195296884007231705989293216160081313320459567104000000
660,7357106643340158143710847470574376520450268680735286667836016232951741880928849572659200
663,118996649988123930995684133770379759283891803299710096817373130878300979200000
665,23035157186812757436023538788273533522606478362557359540043108947289556270448640000
680,15994513955887914192318780478551074574698321899384988582954489477078590387220643840000
684,654118098805365269776342987766925646049694580835155051723769608298434789992529133568000
690,54404858595373989875219350718670479480346783166462359434520417918719555360532725760000
693,5033900943773541757025609482310390476281248340109514534630807324651340845257064448000
714,45608406274066980993106068277051948321645500331467312768268248566534991668466155520000
715,1537510504972891930801469324662984399215996589039221323575698126542239306874880000
720,35598368000569810019280664299243485202228937310942889457228426876378054620215164639641600
728,3832695618814001673053895774493459100399184452492659120729259122743701397307392000000
741,580600992736891433847801222215294243750024974339032562368050227047510835200000
748,887686364725020049928488225861308375287143105423209554160744517275408941029785600000
759,359933579952303761725019857164123872982923636843438901402287940946035833044992000000
760,31200100544513896809356134069967832677232314690899449060503707759467851676269936640000
765,857843956649456564794993279300341946922494056110686777702213162663631650799222784000
770,28360552761969214118567783993405408836660357766722235950478931333274376355220291584000
780,2105216851096436086597424495964577100323023504580415267472592443928266274979864956108800
782,150565868043952436976800504292158274104731609444861313641317673457418240000000
792,7076323812346879959849406977074072520848917068153679164108258206444631359210706173952000
798,40400036886200509929026962525421255572095401161456062541643526169381467145654763520000
805,1322347409347619215187431029286741236215288217120692041446552593609367329597030400000
816,621638594948491573107835635618093679603488822608236936193183661264550820521495756800000
819,2042743055685268931456527268334532775823629979100274137046701225290284907595038720000
828,566148749378519202364238340408843391759740567912010234243885047612041617475717038080000
836,1525382256195792181449876218972903957413047458902059839159161846141264496846438400000
840,65788155193583693761177455849575922437438884341183324654071147659381636389955256608358400
855,2616799940506825113942129094716916954640861446796119966613134198777517972844969984000
858,7588000808042221404419128494099219540191152068745938897226438317495273702477004800000
874,978872173037377637268111251685853348277481523340777093315744415287869440000000
880,94246644678732160422723749127291821181812486111558141198199103478338470756262871040000
884,380362019940147092854062980006502589060581271617569688353422363117595551334400000
897,12643308173609454005679073771290637134103879680879199396398225593280233472000000
910,1068688035127332692917938008947544448149272565198985325033110104294884857184518144000
912,690251232787786275423337360309351673550488764143580604910588915869332760977578393600000
920,15091109307799706642147279561708269853119532611496260354393642425870727485220454400000
924,2563630131904465136092949361459934734747796584645902764887492199739358760024701665280000
935,650505362339557274819080206342232154111852403802467257179310164478428132147200000
936,2237502771375559849696184218448032894530058901647791703196127010615338183448244256768000
952,4256334991545554885553462775856108966792944504226023914025454364559907176946073600000
966,104620813065366577085124877427484041745813485250625519900392445101930577512313651200000
969,12194586465515115473237851047977534671629965838885909169108444852179173376000000
988,1120615289616981995634979525464100007998074980801481978240834526130730958848000000
990,2287004090904511051329405064257377584227955683394900753587551871160589303734604188876800
1001,39342989754716202754165609280964960670985694737262443850777759116794065951129600000
1008,14508436692683115331856657687525024710393271600579949156830045894748800117725250715648000
1012,8258629717393576013643911735296240072207505242152354728578061057381157404934144000000
1020,2716472874982384244626364878594343431038490410150105748315402207471238935914328621056000
1035,11724731503189168191256827509556923290868213060135835002271355110168096438422077440000
1040,24250069346316813775669383290215067478347797614263327123467242424758197141152727040000
1045,2768439402951533396009631370486072341948343906640349958010661979411943994163200000
1064,7463316188040663835378771182998158741687718693693606073587107645629595215986688000000
1071,3153651281291617640865722126833769899958037792452422512824225345513092767515934720000
1092,500397516893996616951501677118347190837331622805264130421025938373620769183869435904000
1104,571820791286141172117752925546022348000514822785194306273257806559327019583143936000000
1105,6561537093252849457797218850617939111175994321361035980394088133500810035200000
1122,9778172498889203775708325451308810212105617799141757064023055324650802696001945600000
1140,2809846355081323266768382972183310501287373587740559383952183378221780839439053881344000
1144,3837146368464696266878355811664614500150215904671102940529188902286108832615628800000
1155,15726061198397378826510887940985431232360407335777925793345004050058724343705239552000
1170,505494554463966700836987818996790922886280350845394895902169433030848073146209245593600
1173,205800352811416063470486051129752299363435754844932992235806031827288719360000000
1190,2827869404250561163616508215047166151805965688461711529336153753708333086529290240000
1196,4136696541309733143743862870613297819092024389637453646252923473945029509120000000
1197,2075974975468817914992248930848210757922000982420120815813162935031747992302387200000
1224,2050346573293834100741114452266354088463190256369485490794325544317828202852348067840000
1232,80182533770678797435772136967536626664434400715083262535053778705730814329697075200000
1235,20504800991198590651892480874954819283806612463398778356059655517137744691200000
1254,14912972729014774836719871438624864437541309764628422782609542615935611877248204800000
1260,80089458223452369997726019004461840097770065304765332821258735181630941269889183960268800
1265,112195327508625803052494057933631163358097003128385669741561739836760472420352000000
1287,234498061208755414743575651736477977666887731341278229054401450410350203423948800000
1288,12721117424715355103531801741465389419384645422143179065949434536098067403243520000000
1292,8620376199946133500117120781675718320220523702441142677219996144089811648512000000
1309,52531713118824797174675113799952183948300891224196273681825388004726229958656000000
1311,512440195061247920494729891995365498141456650472000444507331865264426844160000000
1320,21888370250501128499542421695964310403767583337388659270130500439093391932815308750848000
1326,178198078070461492415761203980047486774350595391464620966321216524540738273280000000
1330,3114039167676051001489137003490923676380837927820447566360563739923314562008350720000
1360,21521482729316632787395736131145581481778708200541682976359721808176036819081625600000
1365,2978199237853947269179963356478997721209538874882579387044173314220106459138490368000
1368,2267279510206807614535355947894300067210729382551954689831276343895712605286736855040000
1380,1930573317341127901537877848763689881945859141466550599602554887147370476666817085440000
1386,1741819049772281057793136191619908962100431886596346032955379998503593077361685299200000
1428,849257392001122249935123952599150381450820935992371530754019989500472538981612912640000
1430,671864469120777693395881143438048475223031108958878682051189567709328733686988800000
1449,23847512492299146354944902196812087811281714825227680386813706068290480270999552000000
1456,11121094877554376504240795446060965833663140375851862042584560312897206634309222400000
1463,335769777684312283385946495014574837637344925828425306754078772311401431040000000
1482,257597065222498131209834087718280712205880482928347591851385946612570170536755200000
1495,292276904544690163564045165311705755012222144203727226179636616868430610432000000
1496,2566881408560132839402049234225431037433313484046625350181042728153757815668736000000
1518,44442014567104419697961535990462408905849301973884649484218362874668704373669888000000
1520,35802170475226182061253226429182608739248045012750096307028283268855427484562227200000
1530,496488277549488873584559807778653244626843226879675379959197235080496027413170356224000
1540,202122021444713591894335913810102016055449986737831301822326735865210313201244176384000
1547,3822554494753539731147011083469243958632875726047545205373327801266995200000000
1560,8848619051179082014062720095880650622198907387752631407707637496504062584060255404032000
1564,44638546584779291960468463116668482449531528675582997492821707333070613381120000000
1584,5050477969955341113540938378649292799998592646940880891454620859077897310419508264960000
1596,705408155131023254995734522330246017783396996851967364669150942267375701025588510720000
1610,14051803636566875974162862216071568281757959865980714320349833649266281990533939200000
1615,104280164661390206696866733727052090682674809827128535401556678168706809856000000
1638,288659396730170482037517023398108042182287597690211372963154909714106760495479390208000
1656,1961357547306697518616996284344026522339119177758942098098649913075817516137604710400000
1672,7192305446950922306893336605126260257004700444609500241416997371024458075078656000000
1680,48108260440377683918589292231691276463404419433839728085560380075845035790110755389440000
1683,37233125729853125618535058833772912658662595555131291160312873719041570845491200000
1710,588602648834289619968682609296566919864670857691289057545219570205595173661135863808000
1716,177623160401600035110278380531630585912446709968360692947364949819676494633998745600000
1729,23340510384240036800218586906532980312878501970931253812124832061456384000000
1748,52422864862123958457799029303347883696459603594629045034760280708813212876800000000
1768,111104356276526975888038438961893352979474757769638311895608142762479974350848000000
1771,4252510333015170278629858977955455326093350619594080096564029511535295882854400000000
1785,9181040787961069754750829608912004905921299777412975232703725534112919834496860160000
1794,579305369694335709289741042672339899504135038919725511140736443103099456847872000000
1820,25245144353776265899149629783412279607587269957306778336076232066261858273193885696000
1840,26570873310836090230908741172514579855663076824067511007911121844643876413898752000000
1848,8979146560349296154474276740653162204501905168273050665950799074314025010864366551040000
1870,518128301449182545821686246260011862894919203683827298698613295808337396157644800000
1872,1599761912996049762426468604757846724573700152984095853078074463291593597665840988160000
1881,136182345924866271409749106588754935548448214014091977987727429828466873414451200000
1904,13837241770527330947645945530175564928311926282847420312313604034462256124133376000000
1932,803250701777054465459893178724971974845694030259309404646170245969208910713926451200000
1938,925692044697712010955558173856179895569050956860018004982908173988130801582080000000
1955,1210674551559519696886597279303304202084222146944013974813270767602667356160000000
1976,494906320447035266332841141319628951387796687862517014242266442325207577264128000000
1980,30544805157599636558605472744146437259934896786891268902246071562294171517975101282713600
1989,7435545495263898916530716968721309338624595610179773201473455035250507985715200000
1995,10310384517542414361132040804483959936387862389034442391653153643884260268168970240000
2002,4372096499944844395863020388462441199278668132239031039922188763796953045663744000000
2024,8756858230833055602761896914954085430250065917410672211928782840020451731701760000000
2040,8105344328140900861067190765821764550923961422311277233900892020148226102587482439680000
2070,693029950391384111753056458001677265656646362270420263339606666817897031905501511680000
2090,782888278054691934995920371384443257115373334295517994933869747027667320412569600000
2093,96397864318979918904390364522839597252967545603029700227146267326928650240000000
2128,17565520844646362680315321160060298678253632649038595731088959973973521713856512000000
2142,350923047633995872883211081688394797767962787837551316557264467779368097407953797120000
2145,432177182052424333015119137249731668676183966783203251352006740109155254791045120000
2184,2935058464052495000003436597406918590037366496073473936657842059924195976465361141760000
2185,2483569391617922862392007544445361433222352121528241691447163101054458920960000000
2210,35530112759520341389763609200073779020267960115191150246435283532985058669363200000
2223,25214232474100899098806090080869504850268626910867733132217239881870512173875200000
2244,266449045058047062145632028765497363964582362750658398774032669786968428625526784000000
2261,3653775407443106448088369111155283938084708965752163598595843534985625600000000
2277,3765213274690330284761709341660758448865274873211520063987557390913667640328192000000
2280,8379654277397077688802971745626785757519259475647924214270752675911983021489819484160000
2288,4826946846985077707631688579379218355114758107173768390470165496114317470203904000000
2310,3502608471336416309878687962110120511393976236507598793857995826988654415333008867328000
2340,11027461260217921934840170232971281477104605732479887885857145266931976568709600142950400
2346,1592226710456304413767156425205233163427995564371690080471747374896887365632000000000
2380,52496310943726159537300021384807763391890842517726281130367065522070920747475271680000
2392,487312886501792948353776816570663616494246052251544729594581774491546686586880000000
2394,304764779362316443791470192703686179577084683931220840985038379849747591572844707840000
2415,33696346502867704000612187754992626403656925849333272211759678315900186824959590400000
2431,29042359772369496838368111077444818057365509936382583833261684817920000000
2448,1556943793914068282346285130396780447074064974097578662759966742099073965642429235200000
2470,55202684594971163691925535937875180303408235233953431515280190103188730491699200000
2508,292037589263072662862965548075315672046616810956925704513839371709233705346347827200000
2520,135249870575930870648989896836671150014861186543092992717964120507166786688265503113216000
2530,1752321623726777945654210185242354366198217437780950245137503537834221388169216000000
2574,164008936589390554709225752141828546704403186241591923327326083419684619817603563520000
2576,33339374135774451269015859185113941144517712110574174272278189106252497624760320000000
2584,731596821712786874579080662290634981499412674887824807204720686890970502922240000000
2618,4474509996746460535928333883302160558863694416394024352146556672565471946473472000000
2622,2800229277199281668654318986829246216020066711683360684372566353932196994088960000000
2640,13906989433567863580418361867122090278284698953790843391276754416287677163826157977600000
2652,33792955261284783594223432234956323359818552395496381490935098256668089022152704000000
2660,45333815213561038589519269457977014185845602827722607633100509572847655759359508480000
2691,387791502684376077537206626601137940749084466498982377860906043893127716012032000000
2717,1133218593209626446121241194817256428415971506996266409936847131115520000000
2730,705046858066644206405591947355470599507221575765927264752914108145435241478111625216000
2736,1717357374726898480040923739937443435686933680198137029144802574631238898094492876800000
2737,2091311414758521760363626269931044100272540877604138075910486708208009216000000000
2760,5817345308683998018943079275785807361247245537979543020009692321427197850027661721600000
2772,10412096550346039666918678599455822276362855282762993011962537407330035302037008154624000
2805,384329958833244936799217474757265689476559437662958818812892688261807539539148800000
2856,3252077765137504565815875978617191029513552699558179902269753843745858351240996454400000
2860,14992731449004737735200864634489634397598206990512038884175350520452759260034498560000
2898,616653229879947650347777711113607098738253390429230887223653959267800062861141606400000
2907,22029915521100213381829992733087308100458848422633067700078105840801615446016000000
2926,3804222828297583817422475639805742464653482008839697481986980615354747103215616000000
2964,38153885344651807566758542836712156470272709763346017145193242056300092727492608000000
2990,81759037884697039500885031482481440033403586137871563932780424126391912497152000000
2992,3608391524839616557105745442978624805775834469278099898474747848232506165821440000000
3003,5554445242718463020631169758771917254540558513378762474229213446978496633398886400000
3036,325050227217503600064466795253814396002323456806677787279204503532246253418053632000000
3059,92298245289855786089015694771139583849426205164091951967186025335436083200000000
3060,10565460445296988030822072507599565063457221037924719256663028494958834329830878609408000
3080,509245399293588819032035339473088296744778807730126332329499774389277595305141862400000
3094,8547422522618385487149639081193477275528576108085784405386069114698822844416000000
3120,5656457065770709167311439444523634669028934545124737093112755426696426030733386055680000
3128,714540983686047225387793462125356204260631993018153261009814139448236336742400000000
3135,1396570843054765492350942525646668166966450841538609738365635200303602254793932800000
3192,2752409997315400041466408744144294687442538663195099379950890173151646675356142796800000
3220,95844850887664320539661078472800460669153304386939430506154888575888789691223244800000
3230,61146648761671485026808257292307586377361554529947825501108183171543540432896000000
3276,3116956357862568117264645327242031868685100126709698885466857512517477481273167446016000
3289,530443629390482780147224399144886910368677068719003279023562615370547200000000
3312,1512572211569546614161691967901800291458355913960763009704795396840249822730518528000000
3315,9485659434812925944045615784513442792048662561111493193568090472501121699020800000
3344,8541935092846488371138010210065276367569822393196303988214862895821495132487680000000
3366,120778313604001827055686567137910116097612731148042550310562013524110777279053824000000
3420,10843367125513034147392250744190121623157686316560457426535188852740058906007470866432000
3432,1058690840565784227820169599839821771793125440625624383805796607659176595935566233600000
3458,7356701955941947773214154927095771708978214459492023142474907999690981113856000000
3465,55404004566742581129129134463386900992106028721085816496385182570806195154742935552000
3496,2399279859593225580921819096379185545722919598723887885453744552307618899558400000000
3519,345991166175883994318389661734890487544166061185962732080149177591157814722560000000
3536,303632999316684054024250741198663579378150372514424202962221371891924378583040000000
3542,34527455756132550218911671812861831173564560645329257632123868556389828326850560000000
3553,749498209206670926100572660941156815194416145245885293805332070400000000
3570,946556182035845811317602280012368620503301362481067888845676705406831024331533844480000
3588,35304470852119504872632638778980441166065191331593174366736212268817653180661760000000
3640,159486276165808548520647164689416536150654440526162998953317022139819626602692608000000
3696,6781268208405937669886872038708065456701019391955956881711648413630149146913118617600000
3705,25868290619896223654969172949938866445576808919703618469214905109452952489164800000
3740,14688911497336633517085336279390889168964881339137480106080901920780527058970214400000
3762,173222883839670677740719091365194582933877505960235819122860942683546836795392000000000
3795,7997084928610428727607211254962664495537010404248965622578190648489868166955008000000
3864,2615987323385435600082672165582793867186923874298589110050167962486989653024964608000000
3876,91404109293446277824843770357746337432223427658193148422618315909260767846727680000000
3910,101513906792017133063263476773940926907131269690871453122478736702166542581760000000
3927,6073180344540826056097130634474766134542018080055802041503064253232453452300288000000
3933,859092757470220704846736382896943380802895005676489575197422824043072517570560000000
3952,849418337201277964578098578213233463447266982104386858511786453687665877319680000000
3960,49346594728228248850549481128686869058781056463410241489939078435308096192789293826048000
3978,13187940096944611816295119240421607035578925130700300385416834405563266163435110400000
3990,876162376304596472040026676924323960988397497400191804630588301324166564854345236480000
4004,6378929374207685525624492454213343776435947120923618302624013681365216448531660800000
4048,13372529956831133659993732803980218118852927055475401927517404185375758142668800000000
4080,5487739144391542851149733505236702907640957798395964833955352104412038235478504243200000
4095,19601378711501312694133178945634294548371080717395586266351715009094611092404961280000
4140,7737204360150691303970142764247081506398905142895974396882082726725162606524282961920000
4180,21647260639676072112410661966158692362444842532323033426705023382417071503153561600000
4186,80622141960489484934683311968107206226604858895414776745232278942262241525760000000
4199,14136922778207125762120246450136393198293588377600000000
4284,3562880629656020003896297119076404588911468893411334648979137684517358321200487464960000
4290,223395255736195993533915106203211612350555162971680866675849574255128854297522995200000
4301,772119160737925627260636051197824505868016031809447364726089580544000000000
4368,2204344418034901453439900175694771558469710771600399375165360719030166495817839411200000
4370,167618674786949809647036200574672176820515839858425477810732359167328712130560000000
4389,4066806783669727581705607005969064084346184710256795612384116457322409040543744000000
4420,1695977489207657232156863463062853151767573709886685486407269116622354404448665600000
4446,17602542383106473547106609203257136124153148362296412873101287224742430272756121600000
4485,94861869230728826143014303288569059942165991302424780646755683411782719766528000000
4488,960120791439891208984373178105894832455571130962103618761705002954055925404532736000000
4522,34784471301743647325229398770050704646836660982715062936269062540705325383680000000
4554,400565245065238734075859602965690283470682654726500789524154384208166084379934720000000
4560,5549883575628577744687011686356681934346566476233839869929977696852593383022421606400000
4620,33828919623411146284132750511358357700750173033385872662280095563772527063975298334720000
4641,101397165615367923425986688764187424426454543792087666914028966046451728646144000000
4680,22933578235937447496320665753280020938831508719821197645006616012339927864551755743232000
