1008,128072658592255262573973541542593491841528459427840000
1012,1560695681177179752080063945679887940263608320000000
1020,105078385047238423430179154145677973502333393305600000
1035,7953324158465778591605697163888683337920219709440000
1040,2338831092227526877564314638850877704387742924800000
1045,2177755499266140053281851701065543274672947200000
1064,3594600449703742917347751412763488293306236928000000
1071,1006102485585854072803527235942522292182387261440000
1092,41119181880307491822050648905498618207167087378432000
1104,18439789928765876640916677633537571044427038720000000
1105,770582384430932805484570924381390575658598400000
1122,4671148473585591003527581676748275276047397683200000
1140,107959476930343883822113376204092346437468126445568000
1144,3024340879154634152898084405786454955638810214400000
1155,3099733463864121835503203300021161556931803873280000
1170,57174772267932353568634789752789183698244940804915200
1173,48818569951792396816830543034598281256632320000000
1190,1508622378168971979375198045585799425461688729600000
1196,74872127244182307912401458781215172843274240000000
1197,639633508422452601700761638035266955483042283520000
1224,42803009164489305362304625904002901122262897786880000
1232,6382285841162735635270079197592652209769676800000000
1235,1433548260769798418994473284217665036379750400000
1254,5667354452634659738284914226220399745609970483200000
1260,653708384684601179736891243735381127510259494991953920
1265,8635207584087380766252419135266546193006592000000
1287,257547761512155138744356374340492512183808163840000
1288,3912674306887311288638406390904874369726545920000000
1292,170057429574895938509603168606079301346918400000000
1309,56699196541343314019996847967695199392497664000000
1311,109759416074737910499089176810577953994833920000000
1320,214650765595357391314054821550813331625997020168192000
1326,763298015058087175826092120489427549821914316800000
1330,1652786755745251635432515759137083251435702845440000
1360,1779734059261487187867121181928275529166749696000000
1365,2910941233889217537572284027154514876770436513792000
1368,46913740466143199322520839041017228418888478228480000
1380,75590518777426140644260625577083114559406111457280000
1386,77850277485896933488364611591294895703540916813824000
1428,57300709269905844296666037690055895796515497574400000
1430,446812476172130599210727432601390650823152762880000
1449,3019387990068720355854526986998775690478957363200000
1456,2292856251783628882717687966030577176512823296000000
1463,2955195035123000756628650210235898876919808000000
1482,926719333569821187185363782712984466207277056000000
1495,5684330494816577233776834885530994390073344000000
1496,2402453052445845843128912863095152002084110336000000
1518,8568610526600639681343664473762233027533996032000000
1520,1867709448771281875645421935654135539311837184000000
1530,49344626357549307034562315352892022454658585853952000
1540,9016895446378304481576675478544485637279692357632000
1547,12456512032225959662713979194627863091347456000000
1560,128246069183311065761322312509687297898913908916224000
1564,420801616114837246298734703936135707911782400000000
1584,37844676263951219273619004254716374429808040345600000
1596,42155947857443856737523148908126950446054779125760000
1610,2453815421030719075448168593728606744162494054400000
1615,5416848565693928067413531181865718306045952000000
1638,33560356625731537518913939029525648075574279667712000
1656,36933371368330047173200437902939177456358968524800000
1672,7035937784466435908853880128770576162714812416000000
1680,239284490751326219551637350021247701403073584824320000
1683,47994379349401324737721166951568774407808614400000
1710,53752952525214491439448017390850140880764860891136000
1716,16147113304295553524989872204094010244036317675520000
1729,649240790641684289196755338911986686623744000000
1748,691415725067667732925645572898957697010892800000000
1768,377322708918691279677004925281839818414751744000000
1771,292949768699149640222318368666863019103354880000000
1785,6922899285605993078000297138035461428388235837440000
1794,1403458993398322995048999927188392558681128960000000
1820,3387270811442757898637243068516061128016762241024000
1840,889291267357665123900426417019967990755491840000000
1848,112627064033642536553185975172551846635330978447360000
1870,348150955119168768790917175993482603093452390400000
1872,18010552891575059901344378451584630478290603212800000
1881,107906391357763302311799546749411036657772134400000
1904,2473602451194568483856884446483053664219955200000000
1932,44760456906431918727899096962013690665079773593600000
1938,2447581044935973065589812509718743709305012224000000
1955,21478981763687667017832967740075604149534720000000
1976,1095778395925545341772688171596210979397959680000000
1980,263024247882097177848312918242278173971488591734374400
1989,38366995263183311774258550465561768584911257600000
1995,8307361672948018942940571210111097163850354524160000
2002,1368745536829280138864864628975212315297395507200000
2024,5137741174654464277355728339195373848740495360000000
2040,91912689481430824839778732633211918209927316766720000
2070,49651760110762846844127431116769788732770311208960000
2090,394393147971675966967695396401135752021278720000000
2093,64359521854914790407330529248666506326179840000000
2128,2410589284056510404435522355071818333138452480000000
2142,34256589856811668671393780956031303146030707507200000
2145,509518085826047893707361621035826488520212480000000
2184,65430174725418610099620157208670763262738411028480000
2185,39958279373007762138437634582287070076600320000000
2210,81348064239629148326484580560970139742240768000000
2223,86261017690234004609871450844299468910205337600000
2244,19233650837683556814986607791126807675192475648000000
2261,11931977092379610249590319530104329213050880000000
2277,509371785291305029546382953599704272421781504000000
2280,85192807105374702159449747080928887827783084933120000
2288,281167612758525077232252861766175513389301760000000
2310,117668990626230236449523967809846631210657320534016000
2340,152126126051035436829901775928173883532592174176665600
2346,3679004172264967908405125366713803544241111040000000
2380,5319573298748734396022674015177949332757198929920000
2392,819746029529040273552790973038376139305779200000000
2394,26661068287382233896638796699065803425940934492160000
2415,9874980966398981854451445924100261009457519001600000
2431,62838504504210050886978544682926080000000
2448,14238363646117975758721731357273408133662769152000000
2470,98224449523441223682837480514688116756316160000000
2508,20135577839622353792493988855039444299741659136000000
2520,423753438596366608329831688840409871222445913722060800
2530,602301516126000697490124984898764873274490880000000
2574,17232816297217132471983983086776287331843393454080000
2576,4501185474802696286427386454590191808859340800000000
2584,1340088137656885869260987327232250449147985920000000
2618,1201341906560152815442093400034861320245346304000000
2622,4414642832489058222703413247653035992783257600000000
2640,54398999754058905713965144712835302339354453606400000
2652,5948701335760264662022932640032925748671021056000000
2660,4630394045037525170641865049454813395041774469120000
2691,407194866115390332319890078519674511625814016000000
2717,2361404853473998754384351626505748480000000
2730,52619213255440288607851507038742345044973137690624000
2736,15551602359321510861900311232424775319514251264000000
2737,1182822076983717885611562109940776982858956800000000
2760,46011533110616558278665627091350906472181740339200000
2772,111080857660652810372075273025143625765878029615104000
2805,141867840887073224147703543778839949843680460800000
2856,51428631643089210598808053157399044134398853120000000
2860,1054374146534042022298937524998813747908916019200000
2898,43580175429899136238463201016505702501177727385600000
2907,67994876590396711701481372036563744910737408000000
2926,1047694309623430187186162719568299786342760448000000
2964,6363684301711664043359568047856781940049838080000000
2990,160003780173577999606727810368914877726064640000000
3003,2489760603820127175855527656105765793580869222400000
3036,18836052883830383817645300970669372087845519360000000
3059,61649373101660814840619117525568079475507200000000
3060,123648990489451804998026984920043868020651178590208000
3080,14448102713510957209241227113794878555588436951040000
3094,93923326879231407753385950601253714544033792000000
3120,32519747691952413523067392467096746552083454361600000
3128,723473525516548974159030232138284226786099200000000
3135,280080259853441178428112908273107005829074124800000
3192,37882411830678871376436716011754601482402817638400000
3220,6312871295476970026233198710963622698659558195200000
3230,98896980847539044458671570895366979353313280000000
3276,62288043931529504797606427701999178967986837913600000
3289,234087089822639876521579204714482892800000000
3312,14374921324721144775975694342586765909258403840000000
3315,141959349988443471283756340116373175134689689600000
3366,11143213873278750824298537320696584737351165542400000
3420,121867409829425565568951887395263687782857239953408000
3432,23957940564612432069221389097368087884071121715200000
3458,86919363389488215404792607728084670354554880000000
3465,4653164133970332707861466513080980837973373222912000
3496,3236592087837192779132503670092324172464128000000000
3519,320969603780754663932458650607381652994785280000000
3542,5090515842164048760012258345634602964777697280000000
3570,57929370670493965311595222563006055161064178319360000
3588,6548447685450526782551601582293187438795816960000000
3640,10240795140172977060361101839467796688620696371200000
3696,32352724294485714048621816511501304922208468992000000
3705,280780214828639126786262846899544505993238937600000
3740,699924171576814371660026194431150892196560896000000
3762,13573572626126946275119002235536083944037626675200000
3795,599566932544902944506830928665496327110524928000000
3864,36389247455759183630406133049720830572997115904000000
3876,11832307819247343641448738114232378996241203200000000
3910,142637601460280806673141375091855286547251200000000
3927,389464864491801197974633318367385702182682624000000
3933,721640161806662982606580447924288574749409280000000
3960,165374408109364200825219633165566793286152999665664000
3978,3634076019869911001488630798278651046808833228800000
3990,49444622472934928900101791580891458952137245982720000
4004,888217405720923639877265765396903003373227212800000
4080,27334918611603780558824231409869664583661125632000000
4095,4797860625728797962994523716924946411335477886976000
4140,76141693034316211914653052853584880676929567457280000
4180,1076110896779413398431598917439145327963668480000000
4186,395110979871736454418924319190768362192896000000000
4284,56281442135965804544939689172027017294774523658240000
4290,21250377546048356388265270018886384248879746908160000
4368,18801913983040482999467686050006048379955576832000000
4370,107553420202820295026728259818911595442995200000000
4389,322170062534534642890617213382557500713205760000000
4420,311794497058765664865197057533082868564099072000000
4446,4399113815236291500953652735758526121877962752000000
4485,614264641009058010428812166286778937414516736000000
4488,15578980024174534200360821943269262951368884224000000
4522,292593658781672930190766795997801771654184960000000
4554,20518617484690264753621456968492201167114207232000000
4560,26329177466408222332782337467929352554296639488000000
4620,189135644307376625306703341577706749853283062382592000
4641,535058406284139783919121902664096135497383936000000
4680,113094959241712328307527401722289788227605028143104000
4692,11730515215151128584397106898385135793602560000000000
4760,5981299069459826838852608941540842641812566835200000
4788,40378324249195026811664551007318104856528211148800000
4830,44186127898800642514872418994452676020758852403200000
4845,781075676356192464119083606649702727536345088000000
4862,155628039602784259378472108010798632140800000000
4940,469418932432739623966436137798781021586456576000000
5005,140073565613328942095936779626479090296002969600000
5016,12775588964225900404930812666903324171920474112000000
5040,137229544038514071530090753391505947773685108572160000
5060,365886406125040099932858189859423614853447680000000
5148,27723613822976288961161701670866439713933146193920000
5187,402318357861112292086581419269673867141971968000000
5236,1565578098026944503701798643316687536201400320000000
5244,12050525017558582278837732797619930951529267200000000
5304,8030772109822095093356475516652866711280680960000000
5313,1241802999952650416746047198603466072129536000000000
5320,5481202112937392463936508945969737288564867072000000
5355,6098100946363571428379079532132133439627916738560000
5382,6473659607477843325996222180134604530924912640000000
5434,650413545816610846913853890246610832588800000000
5460,118605002842554226483713682107075017404030352621568000
5474,278533054099147565815634875527077532637593600000000
5520,15701411275592338772138520041298257308318433280000000
5544,74618047771361774786724836586337439928391921827840000
5610,17863531429316210568904125192623552743611354316800000
5712,19144780183416199336852786083908090669700218880000000
5720,6765812430384445923457817519709485319602149785600000
5796,29983607741827828715197324291123079130183106560000000
5814,4808104870351694283436798916725057923091267584000000
5852,733409701227836235103119214883317009361141760000000
5865,1685047690693172066010064732604627236348231680000000
5928,8140792524345322190507549083878628785924341760000000
5980,490152136630193274638022611722238919715061760000000
5985,5299507393370708816834883457970067255224413716480000
6006,13911477985378852269459903343175737586208473088000000
6072,6399972614099391298219318217928678272894238720000000
6118,1232987462033216296812382350511361589510144000000000
6120,48467164321516770807441900141530399369812110213120000
6160,3545064448884524194548699788131398109573939200000000
6188,361672126852996992126650076621774228396441600000000
6270,17947723279130257306376150411885247527341837516800000
6279,1837847776128520129130504332257701499324334080000000
6384,12321873940617321994117810242529303719586037760000000
6435,1892117397026762709442782574401347383998975836160000
6440,3454888954840869544615826916735553173014446080000000
6460,559636162073891183172064577085534184774041600000000
6545,178522020932267627422782339052751604034830336000000
6552,54863692193554073651949975871203255775090075238400000
6555,3322073157900203202746159101030811041875886080000000
6578,2433335298706341516441815833007049670656000000000
6630,7847440711065577097651077246851810744067109683200000
6732,20864413369299092162913929271520073973132951552000000
6783,1125906300836660856435668597438348985347604480000000
6840,46110057220077141765301940362299304924138721771520000
6864,2965840338193113026161423675324224713439313920000000
6916,209053605054604604975615883647560556834979840000000
6930,111309108528834400136929331138430456967543627186176000
7038,7181336018758315888735707232820254622550589440000000
7084,591551310262639155074478281023536235334860800000000
7140,105564539488553645458646665957126941317168470425600000
7176,5626680605736638333826530986275799948905676800000000
7245,10063936895040852624108053514346308367891090636800000
7280,2469729724589574994433633545961998859007688704000000
7293,7851937824414161725783933495075248034283520000000
7315,176160037064968314817141097881084660329480192000000
7410,8028429839518156700725169651428159710711250944000000
7480,3967991884855359534902740776009499222594289664000000
7524,21311854364981983414615038890771299720161656832000000
7590,15457735155037698909367292266173383852811091968000000
7728,16489936785573909096844370530186964902713753600000000
7735,82453103614584474387520525717557332404076544000000
7752,7180036546678231861756223594558686275777331200000000
7820,434307409607928319363985741206470006512025600000000
7854,10465920382313319935226556133628041621799960576000000
7866,8451101562686003367734870694129957561434112000000000
7920,35014807410819142004945863104738961082468951654400000
7956,9044170443487852632166077098883686359243948032000000
7980,80221895535435890973819245915295597382091396874240000
8008,4467345692292076051056110733291994054347718656000000
8151,17653612375657146443909448018484566027141120000000
8190,65840457755968230091204223487545964740490232332288000
8211,4188339980321069410542455137860617545501900800000000
8280,28762908954825705021607956063262395416062407475200000
8360,3149488016475221824625436685991382157658947584000000
8372,632140966606233915735299929499577950719180800000000
8415,460351207818338431498337981809749506513279385600000
8568,24108206759406942789272968915531327908446050713600000
8580,39945988308424513481343630604131054695385378324480000
8645,71296009438712837872065117417143828276576256000000
8740,635331039464337841829713683388493263483699200000000
8778,8374097633183521369305335838408715479910711296000000
8840,2149160979921357010995863842390882993104224256000000
8855,417281064671647228487586023764808067836805120000000
8892,9389614858623848359050006729121535721750921216000000
8970,7542944191396476407280111076979454006830039040000000
9009,1643117589815891483574584565902546011412653670400000
9044,741818125832158979940266103824616697469337600000000
9108,12061974902078552959004223747392194028198952960000000
9177,3822261132302970520118385286585220927481446400000000
9240,127827487442030812390712935131230353737032285552640000
9282,3463691995730600993834008042596850367226445824000000
9360,23411251621787123623156636913723867073659220787200000
9384,3617367627582744870795151160691421133930496000000000
9405,897519506807793999495807744706492710094739865600000
9520,2135456743923865940898623544469704223280332800000000
9576,15491365104796847965635957618936003210818617344000000
9660,54309307340036119252631076759253811895757858406400000
9690,9014571188296085233391859803121612585776971776000000
9724,67681378815673123530565721612105743230566400000000
9867,83333599454320860202423067403127622939443200000000
9880,2895235567751635279810394568366981835464376320000000
9945,510079667703672916054626433813575390370096742400000
10010,1687603161288343749523335955174894141684108492800000
10120,1181990877397786212944531955118099254623600640000000
10296,23332077744691746602770234236911793360795284275200000
10374,3050749946527640731344019018354633121307033600000000
10465,220919035576264880075586114027520029527900160000000
10472,1535666141267103966097332991907395692386058240000000
10488,1618296043918596389566251835046162086232064000000000
10626,13989848075668650620012001009508319229231759360000000
10640,1864373650371393910396105408285637955047915520000000
10710,51495725416307730883898491635901628051863948492800000
10764,6517007263701297976164800000276140568944312320000000
10868,111206725010883621379649287948783405812940800000000
10920,85884393286133510750094580638682948519002132971520000
10948,1521591144935599032953515964417820000780288000000000
11088,16349448287216184912694666247478648169379659776000000
11115,998478365573852828270527105319977349632386662400000
11220,22788896629290993657177583646163926161242980352000000
11305,502610349331868623971424268321991064415109120000000
11385,1705479468638618301971824413085764850859114496000000
11440,143032861183400684263704948192022823687946240000000
11592,14407135704481773423765812830971902095408496640000000
11628,10294513515981946989270196994683085767940505600000000
11704,779864569736009307733831836698436205365166080000000
11730,7293110370682392945528410020709831692737576960000000
11781,590578389524370860543239115521610414706130944000000
11960,1938881566009212920300838855740017177578700800000000
11970,39370719748125327769324025966009313061009977507840000
12012,22815826391658755742885459563097778355911104921600000
12155,3454661402551163226644463342809362905169920000000
12236,924740596524912222609286762883521192132608000000000
12240,14060770855379688196478430784190090533140430848000000
12376,1106580250500702266605784108611374204479078400000000
12540,22677567744408750405193985553754313719875108864000000
12558,4686285318182963267066353847348535208653619200000000
12870,32207200190355130003057195432415155300106942545920000
12880,1187606673500049308110259944555040642118451200000000
12920,1926724231112493583812996302431430625019822080000000
13090,1470582674960873106860443036287190994251677696000000
13104,11377188973003479741396278887004733994268884992000000
13110,5529511132780290461962382298925219671598694400000000
13156,262800212260284883775716109964761364430848000000000
13167,362620912022910939474171187704510471110393856000000
13260,14654465628486438080779863604684782355762642944000000
13455,1982375949191003850257219784334964277047721984000000
13464,4979801556726978420910103360332538068831567872000000
13566,4192812953755158232659345920932465077670379520000000
13585,6426856122931318385902556611137081201131520000000
13680,13988722251890962915896349248576596095832948736000000
13685,857450104315909895299591386237966491005747200000000
13832,1381578258739783388992336120957602601579315200000000
13860,123992857384023256876358692338630653711484658384896000
13923,689618165031489376087758475594784553893363712000000
14076,6578250019048621228001552666294399173184716800000000
14168,1038231487916605995384062865601044247530700800000000
14280,46282777532733627527618248477417607248352378880000000
14490,32033910081674008124436407145766455399818880614400000
14535,881205259814004100129190733125024439538286592000000
14586,591727943790868964288936247793129241381437440000000
14630,1703443470425706023270604547381033044176535552000000
14820,14767949441158067691493735280709636756256849920000000
15015,2771416701837675198398317191831587086252218777600000
15048,5463062311008375211183020706554353017675579392000000
15180,9598418284770322237069646437409829197331824640000000
15295,1479584954439859556174858820613633907412172800000000
15470,436452741737355397502409995086148374477406208000000
15561,450149100421630081183193726252797821336944640000000
15640,1085210288274823461238545348207426340179148800000000
15708,13653705381535041467680110074547573329819074560000000
15732,6209461857406169850335692226325273782727475200000000
15912,4948623694417449619297549037175099122421596160000000
15939,1711750889052250397517826724567875515800616960000000
15960,32042176593747376074791173763427013322490878361600000
16016,723966894548685416698111108080939941285068800000000
16302,710047448582156217637611920951187607230873600000000
16380,87313093039619068379854036437610492276723050086400000
16422,5909749423087048123866070145798603621479219200000000
16445,25483656946451867517645198542037465641779200000000
16560,10027955528019594431769373011283932216463196160000000
16744,1802058598356239203033481896901220784668672000000000
16830,14539371279824963402811128514646293854329346457600000
17017,190244110284094485098363136563901193047244800000000
17136,6863483421096566764601212658042947209988669440000000
17160,29635887154266843998165811164081516483575598284800000
17290,472495363653477306712637489607185135692677120000000
17556,6852459037986028482061572995050760396529991680000000
17595,1770022001052128283868442218734087970719006720000000
17710,857173644708863594986126736237443337127198720000000
17784,5425118487060210825284379513567287759622635520000000
17940,8199931310807667527976475636416087317324759040000000
18018,16619285400013483149881521903940856854873741721600000
18088,625559815296264150588635163127087865266176000000000
18216,4103824405514242615372788660213358373288017920000000
18354,4315456117116257038843338226789765563285504000000000
18480,26013821038489285650195008090323161028396843008000000
18564,8942552835711613282330483185832068715747737600000000
18810,15925056485333501115230818620575809849697029324800000
18837,2124927430561732060243647403429356175255142400000000
19019,9915633435931459729610067853762698097459200000000
19152,3726019610960933359172752108670306314522460160000000
19320,17071354275884643329780558353986322778969604096000000
19380,13363124282626387879512216363734661201710284800000000
19448,116362874733430953885718149225038721790771200000000
19635,1165423651290136535092852481946953061683429376000000
19665,3414005283763083346284952019415903423399198720000000
19734,1018903853258309911339182156984588253003776000000000
19890,8773207661106810274713644349771639372362494771200000
20020,2079271957805751120972914796500740857184596787200000
20349,139476669929018895797910506741669220329717760000000
20592,2312050282997107201730356432723745565824778240000000
20748,6035761672664676503548670434134878294334504960000000
20930,775886340958936323528304705610247837843456000000000
21252,7566166679361309667071355723018734686699520000000000
21420,55202977125654291931936436909351151597256452341760000
21528,4222323410315243799329838833433832588522291200000000
21736,520570755386401635804528562322541650116608000000000
21840,16387751904866795920932766887527155550983815168000000
